year,quarter,rank,big_area,Location type,small_area,registeredUsers
2022,1,5,mizoram,pincodes,796017,6110
2022,1,6,mizoram,pincodes,796008,5037
2022,1,7,mizoram,pincodes,796772,4513
2022,1,8,mizoram,pincodes,796321,4156
2022,1,9,mizoram,pincodes,796081,4020
2022,1,10,mizoram,pincodes,796014,3670
2022,1,1,nagaland,districts,dimapur,124644
2022,1,2,nagaland,districts,kohima,49523
2022,1,3,nagaland,districts,mon,21773
2022,1,4,nagaland,districts,mokokchung,21029
2022,1,5,nagaland,districts,wokha,12743
2022,1,6,nagaland,districts,tuensang,12057
2022,1,7,nagaland,districts,phek,10413
2022,1,8,nagaland,districts,zunheboto,8280
2022,1,9,nagaland,districts,peren,5881
2022,1,10,nagaland,districts,kiphire,5368
2022,1,1,nagaland,pincodes,797112,44337
2022,1,2,nagaland,pincodes,797115,19632
2022,1,3,nagaland,pincodes,797001,17384
2022,1,4,nagaland,pincodes,797103,16093
2022,1,5,nagaland,pincodes,797113,14412
2022,1,6,nagaland,pincodes,798601,13441
2022,1,7,nagaland,pincodes,798621,12565
2022,1,8,nagaland,pincodes,797120,11765
2022,1,9,nagaland,pincodes,797111,11143
2022,1,10,nagaland,pincodes,798612,10400
2022,1,1,odisha,districts,khordha,1827307
2022,1,2,odisha,districts,cuttack,1021526
2022,1,3,odisha,districts,ganjam,946066
2022,1,4,odisha,districts,baleshwar,728990
2022,1,5,odisha,districts,jajapur,636291
2022,1,6,odisha,districts,sundargarh,592346
2022,1,7,odisha,districts,puri,564442
2022,1,8,odisha,districts,bhadrak,481063
2022,1,9,odisha,districts,kendujhar,469295
2022,1,10,odisha,districts,mayurbhanj,426398
2022,1,1,odisha,pincodes,751002,119601
2022,1,2,odisha,pincodes,751024,111933
2022,1,3,odisha,pincodes,751006,105312
2022,1,4,odisha,pincodes,753001,99711
2022,1,5,odisha,pincodes,760001,98015
2022,1,6,odisha,pincodes,751012,90516
2022,1,7,odisha,pincodes,756001,90352
2022,1,8,odisha,pincodes,751003,85966
2022,1,9,odisha,pincodes,752001,85664
2022,1,10,odisha,pincodes,751019,84327
2022,1,1,puducherry,districts,puducherry,375238
2022,1,2,puducherry,districts,karaikal,44201
2022,1,3,puducherry,districts,yanam,16747
2022,1,4,puducherry,districts,mahe,11865
2022,1,1,puducherry,pincodes,605110,51639
2022,1,2,puducherry,pincodes,605107,38173
2022,1,3,puducherry,pincodes,605008,35063
2022,1,4,puducherry,pincodes,605004,34846
2022,1,5,puducherry,pincodes,605009,28729
2022,1,6,puducherry,pincodes,605011,23684
2022,1,7,puducherry,pincodes,605007,22006
2022,1,8,puducherry,pincodes,605001,21245
2022,1,9,puducherry,pincodes,605010,21139
2022,1,10,puducherry,pincodes,605013,21038
2022,1,1,punjab,districts,ludhiana,1476288
2022,1,2,punjab,districts,sas nagar,817209
2022,1,3,punjab,districts,amritsar,593970
2022,1,4,punjab,districts,jalandhar,560393
2022,1,5,punjab,districts,patiala,550482
2022,1,6,punjab,districts,bathinda,378864
2022,1,7,punjab,districts,fazilka,327088
2022,1,8,punjab,districts,sangrur,321129
2022,1,9,punjab,districts,hoshiarpur,274004
2022,1,10,punjab,districts,gurdaspur,247179
2022,1,1,punjab,pincodes,143001,378399
2022,1,2,punjab,pincodes,141008,211333
2022,1,3,punjab,pincodes,141001,128376
2022,1,4,punjab,pincodes,147001,120433
2022,1,5,punjab,pincodes,140603,120123
2022,1,6,punjab,pincodes,140301,115842
2022,1,7,punjab,pincodes,141003,114354
2022,1,8,punjab,pincodes,145001,100381
2022,1,9,punjab,pincodes,141007,95916
2022,1,10,punjab,pincodes,144001,90415
2022,1,1,rajasthan,districts,jaipur,5133527
2022,1,2,rajasthan,districts,alwar,1570711
2022,1,3,rajasthan,districts,jodhpur,1370206
2022,1,4,rajasthan,districts,sikar,1017503
2022,1,5,rajasthan,districts,ajmer,947827
2022,1,6,rajasthan,districts,nagaur,901819
2022,1,7,rajasthan,districts,kota,882916
2022,1,8,rajasthan,districts,bhilwara,871188
2022,1,9,rajasthan,districts,udaipur,816476
2022,1,10,rajasthan,districts,jhunjhunu,752608
2022,1,1,rajasthan,pincodes,302012,379201
2022,1,2,rajasthan,pincodes,311001,276732
2022,1,3,rajasthan,pincodes,302029,271894
2022,1,4,rajasthan,pincodes,302020,246589
2022,1,5,rajasthan,pincodes,301001,231537
2022,1,6,rajasthan,pincodes,302001,231535
2022,1,7,rajasthan,pincodes,334001,231262
2022,1,8,rajasthan,pincodes,313001,228203
2022,1,9,rajasthan,pincodes,302015,213355
2022,1,10,rajasthan,pincodes,302017,210495
2022,1,1,sikkim,districts,east,120360
2022,1,2,sikkim,districts,south,43881
2022,1,3,sikkim,districts,west,27594
2022,1,4,sikkim,districts,north,17781
2022,1,1,sikkim,pincodes,737101,33157
2022,1,2,sikkim,pincodes,737102,23098
2022,1,3,sikkim,pincodes,737134,21281
2022,1,4,sikkim,pincodes,737132,17728
2022,1,5,sikkim,pincodes,737126,16079
2022,1,6,sikkim,pincodes,737135,15654
2022,1,7,sikkim,pincodes,737113,12301
2022,1,8,sikkim,pincodes,737121,10688
2022,1,9,sikkim,pincodes,737120,9820
2022,1,10,sikkim,pincodes,737103,8440
2022,1,1,tamil-nadu,districts,chennai,2388315
2022,1,2,tamil-nadu,districts,thiruvallur,1970646
2022,1,3,tamil-nadu,districts,coimbatore,1687096
2022,1,4,tamil-nadu,districts,chengalpattu,1621177
2022,1,5,tamil-nadu,districts,kancheepuram,1158719
2022,1,6,tamil-nadu,districts,tiruppur,1014036
2022,1,7,tamil-nadu,districts,salem,905104
2022,1,8,tamil-nadu,districts,madurai,820952
2022,1,9,tamil-nadu,districts,krishnagiri,776101
2022,1,10,tamil-nadu,districts,tiruchirappalli,688562
2022,1,1,tamil-nadu,pincodes,641602,172812
2022,1,2,tamil-nadu,pincodes,635109,154260
2022,1,3,tamil-nadu,pincodes,602105,142269
2022,1,4,tamil-nadu,pincodes,600100,134860
2022,1,5,tamil-nadu,pincodes,635126,125806
2022,1,6,tamil-nadu,pincodes,600056,121108
2022,1,7,tamil-nadu,pincodes,600003,119226
2022,1,8,tamil-nadu,pincodes,600053,113418
2022,1,9,tamil-nadu,pincodes,600116,109830
2022,1,10,tamil-nadu,pincodes,600042,102844
2022,1,1,telangana,districts,hyderabad,4306136
2022,1,2,telangana,districts,rangareddy,3722676
2022,1,3,telangana,districts,medchal malkajgiri,3138387
2022,1,4,telangana,districts,sangareddy,997988
2022,1,5,telangana,districts,warangal urban,797162
2022,1,6,telangana,districts,nalgonda,681754
2022,1,7,telangana,districts,khammam,650223
2022,1,8,telangana,districts,nizamabad,628661
2022,1,9,telangana,districts,karimnagar,592752
2022,1,10,telangana,districts,bhadradri kothagudem,465349
2022,1,1,telangana,pincodes,500072,476073
2022,1,2,telangana,pincodes,505001,307339
2022,1,3,telangana,pincodes,500018,307198
2022,1,4,telangana,pincodes,500008,270516
2022,1,5,telangana,pincodes,500055,257896
2022,1,6,telangana,pincodes,500037,238487
2022,1,7,telangana,pincodes,500039,233903
2022,1,8,telangana,pincodes,502032,220570
2022,1,9,telangana,pincodes,506002,217091
2022,1,10,telangana,pincodes,500013,215918
2022,1,1,tripura,districts,west tripura,229161
2022,1,2,tripura,districts,sepahijala,62906
2022,1,3,tripura,districts,south tripura,62764
2022,1,4,tripura,districts,north tripura,58694
2022,1,5,tripura,districts,gomati,53356
2022,1,6,tripura,districts,dhalai,46680
2022,1,7,tripura,districts,khowai,36592
2022,1,8,tripura,districts,unakoti,31971
2022,1,1,tripura,pincodes,799001,39256
2022,1,2,tripura,pincodes,799003,31986
2022,1,3,tripura,pincodes,799006,20017
2022,1,4,tripura,pincodes,799102,18503
2022,1,5,tripura,pincodes,799002,17110
2022,1,6,tripura,pincodes,799114,17110
2022,1,7,tripura,pincodes,799004,16672
2022,1,8,tripura,pincodes,799155,15580
2022,1,9,tripura,pincodes,799007,14684
2022,1,10,tripura,pincodes,799205,14236
2022,1,1,uttar-pradesh,districts,gautam buddha nagar,2822463
2022,1,2,uttar-pradesh,districts,lucknow,2348173
2022,1,3,uttar-pradesh,districts,ghaziabad,2298103
2022,1,4,uttar-pradesh,districts,prayagraj,1504572
2022,1,5,uttar-pradesh,districts,kanpur nagar,1431918
2022,1,6,uttar-pradesh,districts,varanasi,1406056
2022,1,7,uttar-pradesh,districts,agra,1279852
2022,1,8,uttar-pradesh,districts,gorakhpur,1027283
2022,1,9,uttar-pradesh,districts,meerut,967325
2022,1,10,uttar-pradesh,districts,bareilly,875033
2022,1,1,uttar-pradesh,pincodes,201301,698600
2022,1,2,uttar-pradesh,pincodes,201009,385906
2022,1,3,uttar-pradesh,pincodes,201102,342842
2022,1,4,uttar-pradesh,pincodes,201307,312146
2022,1,5,uttar-pradesh,pincodes,201318,295067
2022,1,6,uttar-pradesh,pincodes,250001,282898
2022,1,7,uttar-pradesh,pincodes,247001,281578
2022,1,8,uttar-pradesh,pincodes,211002,269413
2022,1,9,uttar-pradesh,pincodes,244001,256505
2022,1,10,uttar-pradesh,pincodes,202001,249614
2022,1,1,uttarakhand,districts,dehradun,1088710
2022,1,2,uttarakhand,districts,haridwar,760173
2022,1,3,uttarakhand,districts,udham singh nagar,647495
2022,1,4,uttarakhand,districts,nainital,351226
2022,1,5,uttarakhand,districts,pauri garhwal,177248
2022,1,6,uttarakhand,districts,tehri garhwal,136364
2022,1,7,uttarakhand,districts,almora,117262
2022,1,8,uttarakhand,districts,pithoragarh,96837
2022,1,9,uttarakhand,districts,chamoli,84165
2022,1,10,uttarakhand,districts,uttarkashi,67713
2022,1,1,uttarakhand,pincodes,248001,295984
2022,1,2,uttarakhand,pincodes,263139,182129
2022,1,3,uttarakhand,pincodes,263153,180198
2022,1,4,uttarakhand,pincodes,247667,134342
2022,1,5,uttarakhand,pincodes,249403,131244
2022,1,6,uttarakhand,pincodes,244713,115663
2022,1,7,uttarakhand,pincodes,248007,95374
2022,1,8,uttarakhand,pincodes,248008,69484
2022,1,9,uttarakhand,pincodes,263148,67108
2022,1,10,uttarakhand,pincodes,249404,63631
2022,1,1,west-bengal,districts,north twenty four parganas,3224459
2022,1,2,west-bengal,districts,kolkata,2340343
2022,1,3,west-bengal,districts,south twenty four parganas,1569037
2022,1,4,west-bengal,districts,murshidabad,1524507
2022,1,5,west-bengal,districts,hooghly,1356282
2022,1,6,west-bengal,districts,howrah,1218931
2022,1,7,west-bengal,districts,nadia,1164783
2022,1,8,west-bengal,districts,purba medinipur,1155279
2022,1,9,west-bengal,districts,paschim medinipur,1048100
2022,1,10,west-bengal,districts,purba bardhaman,962974
2022,1,1,west-bengal,pincodes,711101,139738
2022,1,2,west-bengal,pincodes,700006,119101
2022,1,3,west-bengal,pincodes,700135,106987
2022,1,4,west-bengal,pincodes,700156,98734
2022,1,5,west-bengal,pincodes,700039,93674
2022,1,6,west-bengal,pincodes,700015,93175
2022,1,7,west-bengal,pincodes,742304,91059
2022,1,8,west-bengal,pincodes,721101,90324
2022,1,9,west-bengal,pincodes,700091,88432
2022,1,10,west-bengal,pincodes,700150,87552
2022,2,1,andaman-&-nicobar-islands,districts,south andaman,66959
2022,2,2,andaman-&-nicobar-islands,districts,north and middle andaman,11379
2022,2,3,andaman-&-nicobar-islands,districts,nicobars,2192
2022,2,1,andaman-&-nicobar-islands,pincodes,744103,15799
2022,2,2,andaman-&-nicobar-islands,pincodes,744105,13791
2022,2,3,andaman-&-nicobar-islands,pincodes,744101,12947
2022,2,4,andaman-&-nicobar-islands,pincodes,744102,8709
2022,2,5,andaman-&-nicobar-islands,pincodes,744202,4361
2022,2,6,andaman-&-nicobar-islands,pincodes,744107,3674
2022,2,7,andaman-&-nicobar-islands,pincodes,744104,3319
2022,2,8,andaman-&-nicobar-islands,pincodes,744112,2700
2022,2,9,andaman-&-nicobar-islands,pincodes,744211,2471
2022,2,10,andaman-&-nicobar-islands,pincodes,744205,2162
2022,2,1,andhra-pradesh,districts,visakhapatnam,3226029
2022,2,2,andhra-pradesh,districts,east godavari,2564165
2022,2,3,andhra-pradesh,districts,krishna,2552107
2022,2,4,andhra-pradesh,districts,guntur,2514794
2022,2,5,andhra-pradesh,districts,chittoor,2392549
2022,2,6,andhra-pradesh,districts,anantapur,1928213
2022,2,7,andhra-pradesh,districts,kurnool,1825280
2022,2,8,andhra-pradesh,districts,west godavari,1714357
2022,2,9,andhra-pradesh,districts,spsr nellore,1509927
2022,2,10,andhra-pradesh,districts,prakasam,1487589
2022,2,1,andhra-pradesh,pincodes,517501,256290
2022,2,2,andhra-pradesh,pincodes,517507,229983
2022,2,3,andhra-pradesh,pincodes,515001,200266
2022,2,4,andhra-pradesh,pincodes,530016,194513
2022,2,5,andhra-pradesh,pincodes,518002,189505
2022,2,6,andhra-pradesh,pincodes,516001,188295
2022,2,7,andhra-pradesh,pincodes,516360,170855
2022,2,8,andhra-pradesh,pincodes,524002,159834
2022,2,9,andhra-pradesh,pincodes,530026,153586
2022,2,10,andhra-pradesh,pincodes,520010,150546
2022,2,1,arunachal-pradesh,districts,papum pare,117568
2022,2,2,arunachal-pradesh,districts,west kameng,29424
2022,2,3,arunachal-pradesh,districts,changlang,28495
2022,2,4,arunachal-pradesh,districts,east siang,27240
2022,2,5,arunachal-pradesh,districts,lohit,20325
2022,2,6,arunachal-pradesh,districts,tawang,16475
2022,2,7,arunachal-pradesh,districts,west siang,15231
2022,2,8,arunachal-pradesh,districts,namsai,14887
2022,2,9,arunachal-pradesh,districts,lower dibang valley,12040
2022,2,10,arunachal-pradesh,districts,lower subansiri,11479
2022,2,1,arunachal-pradesh,pincodes,791110,36914
2022,2,2,arunachal-pradesh,pincodes,791111,32620
2022,2,3,arunachal-pradesh,pincodes,791113,23506
2022,2,4,arunachal-pradesh,pincodes,791102,22850
2022,2,5,arunachal-pradesh,pincodes,791001,17531
2022,2,6,arunachal-pradesh,pincodes,792103,17259
2022,2,7,arunachal-pradesh,pincodes,792001,13915
2022,2,8,arunachal-pradesh,pincodes,790104,12565
2022,2,9,arunachal-pradesh,pincodes,792110,12124
2022,2,10,arunachal-pradesh,pincodes,791109,10908
2022,2,1,assam,districts,kamrup metropolitan,810057
2022,2,2,assam,districts,nagaon,284558
2022,2,3,assam,districts,barpeta,253194
2022,2,4,assam,districts,cachar,243727
2022,2,5,assam,districts,sonitpur,223514
2022,2,6,assam,districts,dibrugarh,222494
2022,2,7,assam,districts,kamrup,210048
2022,2,8,assam,districts,tinsukia,189633
2022,2,9,assam,districts,jorhat,163307
2022,2,10,assam,districts,dhubri,146304
2022,2,1,assam,pincodes,781032,63866
2022,2,2,assam,pincodes,781022,51543
2022,2,3,assam,pincodes,781001,47222
2022,2,4,assam,pincodes,781038,41519
2022,2,5,assam,pincodes,783380,41067
2022,2,6,assam,pincodes,781011,38612
2022,2,7,assam,pincodes,785001,37438
2022,2,8,assam,pincodes,786001,36760
2022,2,9,assam,pincodes,782435,34642
2022,2,10,assam,pincodes,781028,34231
2022,2,1,bihar,districts,patna,2577123
2022,2,2,bihar,districts,muzaffarpur,1018560
2022,2,3,bihar,districts,purbi champaran,967838
2022,2,4,bihar,districts,gaya,814180
2022,2,5,bihar,districts,pashchim champaran,734476
2022,2,6,bihar,districts,saran,714109
2022,2,7,bihar,districts,samastipur,712626
2022,2,8,bihar,districts,madhubani,711897
2022,2,9,bihar,districts,darbhanga,708828
2022,2,10,bihar,districts,vaishali,650319
2022,2,1,bihar,pincodes,800001,394289
2022,2,2,bihar,pincodes,800006,257919
2022,2,3,bihar,pincodes,800020,239192
2022,2,4,bihar,pincodes,845401,211280
2022,2,5,bihar,pincodes,845438,173688
2022,2,6,bihar,pincodes,823001,145953
2022,2,7,bihar,pincodes,842001,132578
2022,2,8,bihar,pincodes,846004,127805
2022,2,9,bihar,pincodes,802301,125702
2022,2,10,bihar,pincodes,801503,125223
2022,2,1,chandigarh,districts,chandigarh,569582
2022,2,1,chandigarh,pincodes,160101,81030
2022,2,2,chandigarh,pincodes,160002,70202
2022,2,3,chandigarh,pincodes,160036,60207
2022,2,4,chandigarh,pincodes,160047,57439
2022,2,5,chandigarh,pincodes,160022,43479
2022,2,6,chandigarh,pincodes,160014,41121
2022,2,7,chandigarh,pincodes,160015,20944
2022,2,8,chandigarh,pincodes,160030,20822
2022,2,9,chandigarh,pincodes,160011,20043
2022,2,10,chandigarh,pincodes,160019,19907
2022,2,1,chhattisgarh,districts,raipur,1093318
2022,2,2,chhattisgarh,districts,durg,672947
2022,2,3,chhattisgarh,districts,bilaspur,566475
2022,2,4,chhattisgarh,districts,raigarh,425526
2022,2,5,chhattisgarh,districts,janjgir champa,414133
2022,2,6,chhattisgarh,districts,korba,334672
2022,2,7,chhattisgarh,districts,rajnandgaon,278724
2022,2,8,chhattisgarh,districts,baloda bazar,247634
2022,2,9,chhattisgarh,districts,surguja,206354
2022,2,10,chhattisgarh,districts,mahasamund,195406
2022,2,1,chhattisgarh,pincodes,492001,260351
2022,2,2,chhattisgarh,pincodes,495001,209069
2022,2,3,chhattisgarh,pincodes,497001,151503
2022,2,4,chhattisgarh,pincodes,491001,126583
2022,2,5,chhattisgarh,pincodes,491441,113505
2022,2,6,chhattisgarh,pincodes,496005,104122
2022,2,7,chhattisgarh,pincodes,492009,97149
2022,2,8,chhattisgarh,pincodes,490023,96605
2022,2,9,chhattisgarh,pincodes,495450,84459
2022,2,10,chhattisgarh,pincodes,494001,83653
2022,2,1,dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,269344
2022,2,2,dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,163861
2022,2,3,dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,15811
2022,2,1,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,220980
2022,2,2,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,103014
2022,2,3,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,59641
2022,2,4,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,48364
2022,2,5,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,8149
2022,2,6,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,4611
2022,2,7,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2642
2022,2,8,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,1206
2022,2,9,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362570,409
2022,2,1,delhi,districts,west,2124626
2022,2,2,delhi,districts,south east delhi,1714507
2022,2,3,delhi,districts,north west,1496002
2022,2,4,delhi,districts,central delhi,1409776
2022,2,5,delhi,districts,new delhi,1406687
2022,2,6,delhi,districts,north,1222605
2022,2,7,delhi,districts,south west,1155288
2022,2,8,delhi,districts,east,1066632
2022,2,9,delhi,districts,south,1013938
2022,2,10,delhi,districts,shahdara,870461
2022,2,1,delhi,pincodes,110059,619737
2022,2,2,delhi,pincodes,110092,484816
2022,2,3,delhi,pincodes,110086,429566
2022,2,4,delhi,pincodes,110044,381041
2022,2,5,delhi,pincodes,110041,377721
2022,2,6,delhi,pincodes,110085,347243
2022,2,7,delhi,pincodes,110094,341936
2022,2,8,delhi,pincodes,110053,337770
2022,2,9,delhi,pincodes,110096,333973
2022,2,10,delhi,pincodes,110042,328052
2022,2,1,goa,districts,north goa,480353
2022,2,2,goa,districts,south goa,297426
2022,2,1,goa,pincodes,403601,44524
2022,2,2,goa,pincodes,403001,42745
2022,2,3,goa,pincodes,403516,41711
2022,2,4,goa,pincodes,403401,40592
2022,2,5,goa,pincodes,403507,33849
2022,2,6,goa,pincodes,403802,32057
2022,2,7,goa,pincodes,403722,31588
2022,2,8,goa,pincodes,403521,23291
2022,2,9,goa,pincodes,403512,20688
2022,2,10,goa,pincodes,403515,17575
2022,2,1,gujarat,districts,ahmadabad,4105172
2022,2,2,gujarat,districts,surat,3385398
2022,2,3,gujarat,districts,vadodara,1440949
2022,2,4,gujarat,districts,rajkot,937863
2022,2,5,gujarat,districts,banas kantha,849884
2022,2,6,gujarat,districts,gandhinagar,841732
2022,2,7,gujarat,districts,bharuch,762752
2022,2,8,gujarat,districts,kachchh,709339
2022,2,9,gujarat,districts,mahesana,692794
2022,2,10,gujarat,districts,valsad,679340
2022,2,1,gujarat,pincodes,395006,405477
2022,2,2,gujarat,pincodes,394210,278453
2022,2,3,gujarat,pincodes,395010,276339
2022,2,4,gujarat,pincodes,395004,200828
2022,2,5,gujarat,pincodes,395003,199079
2022,2,6,gujarat,pincodes,382350,194725
2022,2,7,gujarat,pincodes,396191,180851
2022,2,8,gujarat,pincodes,382415,167419
2022,2,9,gujarat,pincodes,385535,156144
2022,2,10,gujarat,pincodes,382345,155908
2022,2,1,haryana,districts,gurugram,3088176
2022,2,2,haryana,districts,faridabad,1743764
2022,2,3,haryana,districts,hisar,727942
2022,2,4,haryana,districts,sonipat,661278
2022,2,5,haryana,districts,rewari,628614
2022,2,6,haryana,districts,panipat,587006
2022,2,7,haryana,districts,karnal,555939
2022,2,8,haryana,districts,jhajjar,471357
2022,2,9,haryana,districts,palwal,466861
2022,2,10,haryana,districts,rohtak,456537
2022,2,1,haryana,pincodes,122001,490709
2022,2,2,haryana,pincodes,121004,422488
2022,2,3,haryana,pincodes,121003,339295
2022,2,4,haryana,pincodes,121001,324650
2022,2,5,haryana,pincodes,122006,268387
2022,2,6,haryana,pincodes,122002,255084
2022,2,7,haryana,pincodes,121102,253094
2022,2,8,haryana,pincodes,124001,237736
2022,2,9,haryana,pincodes,123401,237454
2022,2,10,haryana,pincodes,122004,224546
2022,2,1,himachal-pradesh,districts,solan,433753
2022,2,2,himachal-pradesh,districts,kangra,427676
2022,2,3,himachal-pradesh,districts,shimla,282560
2022,2,4,himachal-pradesh,districts,mandi,260233
2022,2,5,himachal-pradesh,districts,sirmaur,163150
2022,2,6,himachal-pradesh,districts,hamirpur,152759
